1638156540.0,0.72425000,0.72733000,0.72400000,0.72414000,888175.00000000,1638156599999,644400.58852000,841,472807.00000000,343121.01857000,0
1638156600.0,0.72453000,0.72811000,0.72401000,0.72594000,1099420.00000000,1638156659999,798747.60186000,845,686220.00000000,498578.25238000,0
1638156660.0,0.72560000,0.72578000,0.72001000,0.72039000,1353802.00000000,1638156719999,977193.10090000,1857,416412.00000000,300498.10620000,0
1638156720.0,0.72039000,0.72239000,0.71817000,0.71954000,1584088.00000000,1638156779999,1141562.75274000,1683,652382.00000000,470423.67915000,0
1638156780.0,0.71996000,0.72000000,0.71534000,0.71673000,2312822.00000000,1638156839999,1658853.62259000,1959,1333586.00000000,956349.57775000,0
1638156840.0,0.71638000,0.71880000,0.71544000,0.71765000,1034455.00000000,1638156899999,742143.14681000,1140,684857.00000000,491442.61198000,0
1638156900.0,0.71760000,0.72020000,0.71592000,0.71884000,1431553.00000000,1638156959999,1028658.33086000,2007,825079.00000000,592933.36890000,0
1638156960.0,0.71884000,0.71924000,0.71635000,0.71861000,657006.00000000,1638157019999,471547.54875000,710,287590.00000000,206431.88328000,0
1638157020.0,0.71867000,0.72065000,0.71602000,0.71713000,789321.00000000,1638157079999,566943.33851000,703,286347.00000000,205803.04025000,0
1638157080.0,0.71709000,0.71978000,0.71621000,0.71866000,707387.00000000,1638157139999,508136.14920000,729,451053.00000000,324057.98833000,0
1638157140.0,0.71866000,0.72085000,0.71763000,0.72005000,827830.00000000,1638157199999,595316.64332000,708,482438.00000000,347060.63802000,0
